"ms_zoning","lot_frontage","lot_area","street","lot_shape","land_contour","lot_config","land_slope","condition_1","bldg_type","house_style","overall_qual","overall_cond","roof_style","exterior_1st","mas_vnr_type","exter_qual","foundation","bsmt_qual","bsmt_cond","bsmt_exposure","bsmt_fin_type_1","bsmt_fin_sf_1","bsmt_fin_type_2","bsmt_fin_sf_2","bsmt_unf_sf","heating_qc","central_air","x1st_flr_sf","x2nd_flr_sf","low_qual_fin_sf","bsmt_full_bath","full_bath","half_bath","bedroom_abv_gr","kitchen_abv_gr","kitchen_qual","tot_rms_abv_grd","functional","fireplaces","fireplace_qu","garage_type","garage_finish","garage_cars","garage_area","paved_drive","wood_deck_sf","open_porch_sf","enclosed_porch","screen_porch","sale_price","longitude","latitude","neighborhood_tier","log_sale_price","effective_year"
"RL",80,6897,1,"IR1","Lvl","Corner",1,"Norm","1Fam","1Story",5,8,"Gable","HdBoard","None",3,"CBlock",3,3,1,5,659,1,0,381,5,1,1040,0,0,1,1,1,3,1,3,6,7,0,0,"Detchd",1,1,260,2,0,104,0,0,127000,-93.669688,42.035333,"Mid-Range",11.7519423654407,2010
"RL",107,10186,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","HdBoard","None",4,"PConc",4,3,1,6,674,1,0,76,5,1,1061,862,0,1,2,1,3,1,4,8,7,1,3,"Attchd",2,2,564,2,240,39,0,0,190000,-93.646749,42.048253,"Luxury",12.1547793511426,1992
"RL",85,13143,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","HdBoard","BrkFace",4,"PConc",4,3,1,2,250,6,981,0,5,1,1251,1098,0,1,2,1,4,1,4,9,7,1,3,"Attchd",2,3,762,2,32,130,0,0,362500,-93.651773,42.046825,"Luxury",12.8007797532769,1993
"RL",88,11134,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","HdBoard","BrkFace",4,"PConc",4,3,1,6,1129,1,0,261,5,1,1402,823,0,1,2,1,4,1,4,7,7,1,3,"Attchd",2,3,713,2,198,30,0,0,285000,-93.652773,42.045773,"Luxury",12.5602444592508,1993
"FV",25,4835,1,"IR1","Lvl","CulDSac",1,"Norm","TwnhsE","1Story",7,5,"Gable","MetalSd","None",4,"PConc",5,3,3,6,1298,1,0,190,5,1,1488,0,0,1,2,0,2,1,4,6,7,1,4,"Attchd",3,2,506,2,168,50,0,0,260000,-93.647988,42.047452,"Premium",12.4684369099977,2005
"FV",39,3515,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,1,0,1,0,840,5,1,840,840,0,0,2,1,2,1,4,3,7,0,0,"Attchd",2,2,588,2,0,111,0,0,190000,-93.64614,42.048086,"Premium",12.1547793511426,2004
"FV",30,3215,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","2Story",7,5,"Gable","MetalSd","BrkFace",4,"PConc",4,3,3,6,280,1,0,320,5,1,600,600,0,0,2,1,2,1,4,4,7,0,0,"Detchd",2,2,480,2,0,172,0,0,155000,-93.645599,42.048566,"Premium",11.9511803959014,2004
"FV",30,3182,1,"Reg","Lvl","Inside",1,"Norm","TwnhsE","2Story",7,5,"Gable","MetalSd","None",4,"PConc",4,3,1,1,0,1,0,600,5,1,600,600,0,0,2,1,2,1,4,4,7,0,0,"Detchd",2,2,480,2,0,172,0,0,151000,-93.644889,42.047899,"Premium",11.9250351157971,2005
"FV",24,2544,1,"Reg","Lvl","Inside",1,"Norm","Twnhs","2Story",7,5,"Gable","MetalSd","None",4,"PConc",4,3,1,6,368,5,42,190,5,1,600,600,0,1,2,1,2,1,4,4,7,0,0,"Detchd",2,2,480,2,0,172,0,0,149500,-93.644889,42.047876,"Premium",11.9150516718129,2005
"FV",24,2544,1,"Reg","Lvl","Inside",1,"Norm","Twnhs","2Story",6,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,6,376,1,0,224,5,1,600,636,0,1,2,1,2,1,4,4,7,0,0,"Detchd",2,2,480,2,0,166,0,0,152000,-93.64489,42.047782,"Premium",11.9316357998284,2005
"FV",72,2117,1,"Reg","Lvl","Inside",1,"Norm","Twnhs","2Story",6,5,"Gable","MetalSd","BrkFace",4,"PConc",4,3,1,6,378,1,0,378,5,1,769,804,0,0,2,1,3,1,4,5,7,0,0,"Detchd",1,2,440,2,0,32,0,0,177500,-93.645606,42.046145,"Premium",12.0867258878976,2000
"FV",84,2980,1,"Reg","Lvl","Corner",1,"Norm","TwnhsE","2Story",6,5,"Gable","MetalSd","BrkFace",4,"PConc",4,3,1,6,466,1,0,290,5,1,756,756,0,1,2,1,2,1,4,5,7,0,0,"Detchd",1,2,440,2,0,32,0,0,177000,-93.645585,42.046145,"Premium",12.083905011556,2000
"FV",24,2572,1,"Reg","Lvl","FR2",1,"Norm","Twnhs","2Story",7,5,"Hip","MetalSd","None",4,"PConc",4,3,1,5,604,1,0,92,5,1,696,720,0,1,2,1,3,1,4,6,7,0,0,"Detchd",1,2,484,2,0,44,0,0,155000,-93.645482,42.046424,"Premium",11.9511803959014,1999
"FV",65,2403,1,"IR1","Lvl","FR2",1,"Norm","TwnhsE","2Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,244,1,0,286,5,1,530,550,0,0,2,1,2,1,4,4,7,0,0,"Attchd",2,2,496,2,0,50,0,0,147110,-93.645478,42.046114,"Premium",11.8989358852443,2003
"FV",68,7379,1,"IR1","Lvl","Inside",1,"Norm","1Fam","2Story",8,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,484,1,0,491,5,1,975,873,0,1,2,1,3,1,4,7,7,1,3,"Attchd",2,2,592,2,280,184,0,0,254000,-93.643556,42.04638,"Premium",12.4450895460007,2000
"RL",30,4420,1,"IR1","Lvl","CulDSac",1,"Norm","TwnhsE","1Story",8,5,"Gable","Wd Sdng","None",4,"CBlock",4,3,4,6,728,1,0,0,3,1,788,0,0,1,1,0,1,1,4,3,7,1,3,"Detchd",3,2,484,2,133,42,0,0,155000,-93.649361,42.042565,"Premium",11.9511803959014,1980
"RL",40,3880,1,"IR1","Lvl","Inside",1,"Norm","Twnhs","1Story",8,6,"Gable","Wd Sdng","None",4,"CBlock",4,3,4,6,1052,1,0,174,3,1,1226,0,0,1,1,0,1,1,4,4,7,1,3,"Attchd",3,2,484,2,223,78,0,0,206000,-93.648143,42.043704,"Premium",12.2356314477717,1978
"RL",41.5,13517,1,"IR1","Lvl","CulDSac",1,"RRAe","1Fam","2Story",6,8,"Gable","HdBoard","BrkFace",4,"CBlock",3,3,1,6,533,1,0,192,5,1,725,754,0,0,2,1,3,1,4,6,7,0,0,"Attchd",2,2,475,2,0,44,0,0,130500,-93.65921,42.034561,"Mid-Range",11.7791285057449,2005
"FV",80,8000,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","None",4,"PConc",4,3,1,6,833,1,0,659,5,1,1492,0,0,1,2,0,3,1,4,6,7,1,4,"Attchd",2,2,596,2,277,137,0,0,230000,-93.639516,42.048606,"Premium",12.3458345879053,2002
"RL",80,10456,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",6,6,"Hip","HdBoard","BrkFace",3,"CBlock",3,3,1,6,506,1,0,1323,4,1,1829,0,0,1,2,0,4,1,3,8,7,0,0,"Attchd",2,2,535,2,0,76,0,0,218500,-93.633351,42.046322,"Premium",12.2945412935178,1967
"RL",80,10791,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",6,5,"Gable","MetalSd","None",3,"PConc",4,3,2,6,1137,1,0,143,5,1,1280,1215,0,1,2,1,4,1,4,9,7,1,3,"Attchd",1,2,660,2,224,32,0,0,243500,-93.636879,42.043038,"Premium",12.4028722215048,1993
"RL",80,10603,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",6,7,"Gable","Plywood","BrkFace",3,"PConc",3,3,2,5,1200,1,0,410,4,1,1610,0,0,1,2,0,3,1,4,6,7,2,3,"Attchd",2,2,480,2,168,68,0,0,205000,-93.637463,42.043306,"Premium",12.2307652581205,2001
"RL",80,18837,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1.5Fin",6,5,"Gable","MetalSd","None",3,"PConc",4,3,2,5,687,2,46,491,3,1,1287,604,0,0,3,0,3,1,3,7,7,1,3,"Attchd",2,2,678,2,0,69,0,0,212500,-93.637531,42.043306,"Premium",12.2666972673466,1978
"RL",80,10421,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",7,5,"Gable","HdBoard","BrkFace",3,"CBlock",4,3,1,6,394,1,0,586,3,1,980,734,0,0,2,1,3,1,3,7,7,1,3,"Attchd",1,2,496,2,228,66,156,0,196500,-93.637788,42.043329,"Premium",12.1884177102915,1988
"RL",78,9360,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",6,7,"Hip","Plywood","None",3,"CBlock",3,3,1,5,982,1,0,179,3,1,1381,0,0,1,1,1,3,1,4,5,7,1,3,"Attchd",2,2,676,2,0,0,0,0,197500,-93.631435,42.043822,"Premium",12.1934938633233,2006
"RL",80,9600,1,"Reg","Lvl","Inside",1,"Norm","1Fam","2Story",6,6,"Gable","MetalSd","None",3,"CBlock",3,3,1,5,329,1,0,386,3,1,930,715,0,0,1,2,4,1,3,7,7,0,0,"Attchd",2,2,441,2,0,78,0,0,171000,-93.632554,42.043821,"Premium",12.0494188354848,1971
"RL",80,9600,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Hip","VinylSd","BrkFace",3,"CBlock",3,3,1,3,698,1,0,534,3,1,1232,0,0,1,1,1,3,1,3,6,7,0,0,"Attchd",2,2,490,2,0,224,0,0,142250,-93.626137,42.046574,"Mid-Range",11.8653413519886,1966
"RL",80,9790,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","1Story",6,5,"Hip","HdBoard","BrkFace",3,"CBlock",3,3,1,5,569,3,81,678,3,1,1328,0,0,1,1,1,3,1,3,6,7,2,4,"Attchd",1,2,528,2,0,26,0,0,143000,-93.625926,42.042205,"Premium",11.870599909242,1963
"RL",77,9320,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",4,5,"Gable","Plywood","None",3,"CBlock",3,3,1,5,569,1,0,381,2,1,1225,0,0,1,1,1,3,1,3,6,7,0,0,"None",0,0,0,2,352,0,0,0,128950,-93.623383,42.043363,"Mid-Range",11.7671800113095,1959
"RL",90,9900,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",5,5,"Hip","HdBoard","None",3,"PConc",4,3,1,4,1059,1,0,150,4,1,1209,0,0,1,1,0,3,1,3,6,7,0,0,"Attchd",2,2,504,2,0,0,120,0,159000,-93.626939,42.039085,"Mid-Range",11.9766594812024,1966
"RL",88,9680,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Gable","Wd Sdng","BrkFace",3,"CBlock",3,3,1,4,1010,1,0,500,5,1,1510,0,0,1,2,0,3,1,4,6,7,0,0,"Attchd",2,2,517,2,0,40,0,204,178900,-93.627536,42.038971,"Mid-Range",12.0945822694968,1967
"RL",80,14112,1,"IR1","Lvl","Corner",1,"Norm","1Fam","SLvl",5,7,"Hip","Wd Sdng","BrkFace",3,"PConc",3,3,3,6,1014,1,0,138,3,1,1152,0,0,1,1,0,3,1,3,6,7,1,4,"Attchd",2,2,484,2,227,0,0,0,180500,-93.627809,42.041146,"Mid-Range",12.1034860567551,1964
"RL",68,9717,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Hip","MetalSd","None",3,"CBlock",3,3,2,6,49,3,1029,0,4,1,1078,0,0,1,1,0,2,1,4,5,7,0,0,"Attchd",1,1,240,2,366,0,112,0,142125,-93.622864,42.039211,"Mid-Range",11.8644622310528,1996
"RL",68,9724,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",5,7,"Gable","MetalSd","BrkFace",4,"CBlock",3,3,1,2,670,1,0,470,4,1,1929,532,0,0,2,0,3,1,3,7,5,2,4,"Detchd",1,2,400,2,0,0,0,0,197600,-93.620651,42.039211,"Mid-Range",12.1940000642959,2002
"RL",120,17360,1,"Reg","Lvl","Corner",1,"Artery","1Fam","1.5Fin",6,6,"Gable","MetalSd","Stone",3,"CBlock",3,3,1,3,300,1,0,482,3,1,1019,537,0,0,2,0,3,1,3,6,7,1,4,"Attchd",1,2,470,2,0,0,150,0,172500,-93.620504,42.038538,"Mid-Range",12.0581525154536,1950
"RL",50,7207,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,7,"Gable","Wd Sdng","None",3,"CBlock",3,3,4,4,696,1,0,162,4,1,858,0,0,1,1,0,2,1,3,4,7,0,0,"None",0,0,0,2,117,0,0,0,116500,-93.629287,42.035256,"Mid-Range",11.6656465519879,2008
"RL",55,5350,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",3,2,"Gable","Wd Sdng","None",3,"CBlock",3,3,1,1,0,1,0,728,5,1,1306,0,0,0,1,0,3,1,2,6,4,0,0,"None",0,0,0,2,263,0,0,0,76500,-93.629313,42.035482,"Mid-Range",11.2450460198146,1966
"RL",80,9920,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Gable","HdBoard","Stone",3,"CBlock",3,3,1,3,354,2,290,412,3,1,1063,0,0,1,1,0,3,1,3,6,7,0,0,"Attchd",2,1,280,2,0,0,164,0,128000,-93.62475,42.035943,"Mid-Range",11.7597855429018,1954
"RL",80,9600,1,"Reg","Lvl","Inside",1,"Norm","1Fam","SLvl",6,6,"Gable","Other","BrkFace",3,"CBlock",3,3,3,4,674,2,132,350,5,1,1520,0,0,1,1,0,3,1,3,7,7,2,4,"Basment",2,1,364,2,0,0,189,0,153000,-93.624601,42.036095,"Mid-Range",11.9381932003746,1972
"RL",78,7800,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Gable","HdBoard","BrkFace",3,"PConc",3,3,1,2,540,1,0,728,4,1,1268,0,0,0,1,0,2,1,3,7,7,1,4,"Attchd",3,1,244,2,0,98,0,0,132000,-93.621431,42.037424,"Mid-Range",11.7905572015685,1954
"RL",75,11380,1,"IR1","Lvl","Inside",1,"Norm","1Fam","SFoyer",6,8,"Gable","HdBoard","BrkFace",3,"CBlock",3,3,4,6,944,1,0,136,4,1,1128,0,0,1,1,0,2,1,4,5,7,1,4,"Attchd",1,1,315,2,238,0,0,0,178000,-93.618221,42.048494,"Mid-Range",12.0895388292742,2008
"RL",80,11600,1,"Reg","Lvl","Corner",1,"Feedr","Duplex","2Story",5,5,"Gable","MetalSd","BrkFace",3,"CBlock",3,3,1,3,443,1,0,662,3,1,1105,1169,0,0,2,0,5,2,3,12,7,0,0,"Detchd",1,2,480,2,0,0,0,0,154300,-93.6184183,42.0459375,"Mid-Range",11.9466540383513,1960
"RL",72,19900,1,"Reg","Lvl","Inside",1,"PosA","1Fam","1Story",7,5,"Gable","Plywood","BrkFace",3,"CBlock",4,3,4,6,912,1,0,1035,3,1,2207,0,0,1,2,0,3,1,3,7,6,1,4,"Attchd",2,2,576,2,301,0,0,0,180000,-93.614307,42.049514,"Mid-Range",12.1007121298723,1989
"RL",137,16492,1,"IR1","Lvl","Corner",1,"PosA","1Fam","1Story",6,6,"Gable","Other","None",4,"CBlock",3,3,1,5,247,3,713,557,5,1,1888,0,0,0,2,1,2,1,4,6,4,1,4,"Attchd",3,2,578,2,0,0,0,0,190000,-93.614244,42.047447,"Mid-Range",12.1547793511426,2002
"RL",70,8267,1,"Reg","Lvl","Corner",1,"Feedr","Duplex","1Story",5,5,"Gable","HdBoard","None",3,"CBlock",3,3,1,1,0,1,0,1604,3,1,1604,0,0,0,2,0,4,2,3,8,7,0,0,"Attchd",1,2,576,2,42,0,0,0,135000,-93.617693,42.044895,"Mid-Range",11.8130300574206,1958
"RL",70,8197,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",7,5,"Gable","VinylSd","BrkFace",4,"PConc",4,3,1,6,1188,1,0,292,5,1,1480,0,0,1,2,0,3,1,4,7,7,0,0,"Attchd",2,2,620,2,252,73,0,0,214000,-93.617553,42.043984,"Mid-Range",12.273731294004,2009
"RL",72,8050,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Hip","MetalSd","BrkFace",3,"CBlock",3,3,1,4,856,3,162,125,3,1,1143,0,0,1,1,0,3,1,3,6,7,0,0,"Attchd",2,1,308,2,0,0,0,0,136000,-93.617117,42.042908,"Mid-Range",11.8204101647182,1959
"RL",70,10552,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Hip","Other","None",3,"CBlock",3,3,1,3,1018,1,0,380,4,1,1700,0,0,0,1,1,4,1,4,6,7,1,4,"Attchd",2,2,447,2,0,38,0,0,165500,-93.6177041,42.0430839,"Mid-Range",12.0167264737993,1959
"RL",70,8400,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,6,"Gable","MetalSd","None",3,"CBlock",3,3,1,3,922,1,0,392,3,1,1314,0,0,1,1,0,3,1,3,5,7,0,0,"Attchd",2,1,294,2,250,0,0,0,145000,-93.618626,42.044847,"Mid-Range",11.8844890214027,1957
"RL",73,8760,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",6,6,"Hip","MetalSd","BrkFace",3,"CBlock",3,3,1,1,0,1,0,1194,3,1,1194,0,0,1,1,0,3,1,3,6,7,0,0,"Attchd",2,1,312,2,0,0,120,0,148000,-93.616582,42.043969,"Mid-Range",11.9049675527463,1959
"RL",73,9300,1,"Reg","Lvl","Inside",1,"Feedr","1Fam","1Story",5,5,"Gable","MetalSd","BrkFace",3,"CBlock",3,3,1,3,697,1,0,571,3,1,1264,0,0,1,1,0,3,1,3,6,7,2,4,"Attchd",1,2,461,2,0,0,0,143,167500,-93.613301,42.044176,"Mid-Range",12.0287386302473,1960
"RL",87,10725,1,"IR1","Lvl","Inside",1,"Norm","1Fam","1Story",5,5,"Hip","MetalSd","BrkFace",3,"CBlock",3,3,1,3,936,1,0,270,2,1,1206,0,0,0,1,0,3,1,3,6,7,0,0,"Attchd",2,1,312,2,0,21,0,0,108538,-93.61513,42.044883,"Mid-Range",11.594855621061,1959
"RL",80,10032,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",6,5,"Gable","Wd Sdng","Stone",3,"CBlock",3,3,1,3,734,1,0,510,5,1,1580,0,0,1,1,1,3,1,3,6,7,2,4,"Attchd",1,2,440,2,0,28,0,160,159500,-93.614241,42.0435919,"Mid-Range",11.979799201207,1959
"RL",60,8382,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1.5Fin",4,5,"Gable","MetalSd","None",3,"CBlock",3,3,1,1,0,1,0,832,3,1,832,505,0,0,1,0,3,1,3,5,7,0,0,"Attchd",1,1,263,2,0,0,0,0,108000,-93.613624,42.042308,"Mid-Range",11.5898865061064,1956
"RL",60,10950,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,7,"Gable","Other","None",3,"CBlock",3,3,1,4,339,1,0,525,3,1,1064,0,0,0,1,0,2,1,2,4,7,0,0,"Detchd",1,1,318,2,0,0,0,0,135000,-93.615622,42.040396,"Mid-Range",11.8130300574206,1952
"RL",119,10895,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",5,6,"Gable","MetalSd","None",3,"CBlock",3,3,1,3,648,1,0,324,3,1,972,0,0,0,1,0,3,1,3,5,7,0,0,"Attchd",1,1,305,2,0,0,205,0,122500,-93.617092,42.04137,"Mid-Range",11.7158663089669,1955
"RL",65,7898,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",4,7,"Gable","MetalSd","None",3,"BrkTil",3,3,1,1,0,1,0,576,4,1,985,0,0,0,1,0,2,1,3,4,7,0,0,"Detchd",1,2,676,0,0,0,0,0,105000,-93.615475,42.038443,"Mid-Range",11.5617156291397,1994
"RL",60,7200,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,7,"Gable","VinylSd","None",3,"Slab",0,0,0,0,0,0,0,0,5,1,827,0,0,0,1,0,2,1,3,5,4,1,1,"Detchd",1,1,392,2,0,0,0,0,107500,-93.611642,42.038521,"Mid-Range",11.5852461265499,2007
"RL",85,10200,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,7,"Gable","Wd Sdng","BrkFace",3,"CBlock",3,3,1,5,320,4,362,404,4,1,1086,0,0,1,1,0,3,1,3,6,7,0,0,"Attchd",1,2,490,2,0,0,0,0,144900,-93.618788,42.038249,"Mid-Range",11.8837991283088,2003
"RL",74,5868,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,7,"Gable","MetalSd","None",3,"CBlock",3,3,1,4,248,3,240,448,5,1,936,0,0,1,1,0,2,1,3,4,7,0,0,"Attchd",3,1,308,2,0,0,80,160,129000,-93.6192014,42.0381282,"Mid-Range",11.7675676833438,2000
"RL",64,6979,1,"Reg","Lvl","Inside",1,"Norm","Duplex","SFoyer",6,5,"Gable","Plywood","None",3,"CBlock",3,3,1,6,1056,1,0,0,4,1,1056,0,0,2,0,0,0,2,3,4,7,0,0,"Detchd",1,2,576,2,264,56,0,0,144000,-93.6116762,42.0372097,"Mid-Range",11.8775685785581,1980
"RL",80,9830,1,"IR1","Lvl","Corner",1,"Norm","1Fam","1Story",5,7,"Gable","Wd Sdng","None",3,"CBlock",3,3,1,5,72,3,258,733,5,1,1287,0,0,1,1,0,3,1,4,7,7,1,4,"Detchd",3,2,576,2,364,17,0,182,162000,-93.607275,42.040085,"Mid-Range",11.9953516142145,2006
"RL",96,11275,1,"Reg","Lvl","Corner",1,"PosN","1Fam","SLvl",7,7,"Mansard","Wd Sdng","BrkFace",4,"CBlock",4,3,1,1,0,1,0,710,5,1,1898,1080,0,0,2,1,5,1,4,11,7,1,4,"BuiltIn",3,2,564,2,240,0,0,0,242000,-93.606905,42.041119,"Mid-Range",12.3966930051388,2007
"RL",60,8064,1,"Reg","Lvl","Inside",1,"Artery","1Fam","1.5Fin",6,8,"Gable","Other","None",3,"CBlock",3,3,1,5,481,3,174,161,3,1,816,408,0,1,1,0,3,1,3,5,7,0,0,"Detchd",1,1,280,2,414,0,0,0,132000,-93.61061,42.035867,"Mid-Range",11.7905572015685,2004
"RL",75,7500,1,"Reg","Lvl","Inside",1,"Norm","1Fam","1Story",5,7,"Hip","Other","None",3,"CBlock",3,3,1,2,340,3,906,0,5,1,1246,0,0,1,1,1,3,1,4,6,7,0,0,"Attchd",2,1,305,2,218,0,0,0,154000,-93.605969,42.03594,"Mid-Range",11.9447078813958,1994
"RL",71,8520,1,"Reg","Lvl","Corner",1,"Artery","1Fam","1.5Fin",5,4,"Gable","Other","None",3,"CBlock",3,3,1,3,507,1,0,403,2,1,910,475,0,0,2,0,4,1,3,6,7,0,0,"Detchd",1,2,720,2,0,0,0,0,166000,-93.609218,42.0347571,"Mid-Range",12.0197430673387,1952
"RL",60,7200,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1Story",5,7,"Gable","Wd Sdng","None",3,"CBlock",3,3,2,4,234,3,486,180,3,1,900,0,0,0,1,0,3,1,4,5,7,0,0,"Detchd",1,2,576,2,222,32,0,0,134800,-93.607801,42.034848,"Mid-Range",11.8115474774603,2000
"RL",87,10000,1,"IR1","Lvl","Corner",1,"Norm","1Fam","1Story",6,6,"Hip","Wd Sdng","BrkFace",3,"CBlock",3,3,1,1,0,1,0,1116,3,1,1116,0,0,0,1,1,3,1,3,5,7,0,0,"Attchd",1,2,440,2,0,0,0,385,160000,-93.605943,42.034748,"Mid-Range",11.982929094216,1962
"RL",81,7635,1,"IR1","Lvl","Corner",1,"Norm","1Fam","1Story",5,6,"Gable","Other","None",3,"CBlock",3,3,1,3,588,2,350,237,5,1,1175,0,0,0,1,1,3,1,3,6,7,0,0,"Detchd",2,2,484,2,0,0,0,0,148000,-93.606742,42.034851,"Mid-Range",11.9049675527463,1960
"RL",80,9760,1,"Reg","Lvl","Inside",0,"Norm","1Fam","1Story",6,7,"Hip","Wd Sdng","BrkFace",3,"CBlock",3,3,4,4,717,2,263,415,3,1,1395,0,0,1,1,0,2,1,3,7,6,1,3,"Attchd",2,2,440,2,657,0,113,240,192000,-93.604835,42.036873,"Mid-Range",12.1652506510099,1984
"RL",70,7700,1,"Reg","Lvl","Inside",1,"PosN","1Fam","2Story",6,5,"Gable","MetalSd","BrkFace",3,"CBlock",3,3,1,1,0,1,0,756,3,1,1051,788,0,0,1,1,4,1,3,7,7,1,3,"Attchd",1,2,442,2,0,124,216,0,155000,-93.603705,42.037093,"Mid-Range",11.9511803959014,1966
"RM",55,8800,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1.5Fin",4,7,"Gable","Wd Sdng","None",3,"BrkTil",3,2,1,1,0,1,0,576,4,1,792,348,0,0,1,0,3,1,3,7,5,0,0,"None",0,0,0,0,0,160,0,0,96500,-93.617135,42.032134,"Mid-Range",11.4772982873271,2004
"RM",56,4485,1,"Reg","Lvl","Inside",1,"Artery","1Fam","1Story",5,7,"Gable","Wd Sdng","None",3,"PConc",3,3,1,4,579,1,0,357,3,1,936,0,0,1,1,0,2,1,3,5,7,1,4,"None",0,0,0,1,51,0,135,0,109500,-93.62024,42.031363,"Mid-Range",11.6036798282387,1950
"RM",56,8960,1,"Reg","Lvl","Inside",1,"Artery","1Fam","1Story",5,6,"Gable","Other","None",3,"CBlock",3,3,1,1,0,1,0,1008,4,1,1028,0,0,0,1,0,2,1,3,5,7,1,4,"Detchd",1,2,360,2,0,0,130,0,115000,-93.620241,42.031381,"Mid-Range",11.6526874073454,1950
"RM",69,5805,1,"Reg","Bnk","Inside",0,"Norm","1Fam","1Story",5,7,"Hip","MetalSd","None",3,"CBlock",3,3,2,4,274,3,1073,0,4,1,1347,0,0,1,1,0,3,1,4,6,7,0,0,"Detchd",1,2,551,2,0,0,0,0,143000,-93.6179112,42.0303783,"Mid-Range",11.870599909242,1957
"RM",60,5790,1,"Reg","Lvl","Corner",1,"Norm","1Fam","2Story",3,6,"Gambrel","VinylSd","None",4,"CBlock",2,3,1,1,0,1,0,840,4,0,840,765,0,0,2,0,3,2,3,8,7,0,0,"Detchd",1,1,379,2,0,0,202,0,107400,-93.614002,42.033279,"Mid-Range",11.5843154610569,1950
"RM",47,4608,1,"Reg","Lvl","Corner",1,"Artery","1Fam","1Story",4,6,"Gable","MetalSd","None",3,"CBlock",3,3,1,1,0,1,0,747,3,1,747,0,0,0,1,0,2,1,3,4,7,0,0,"Attchd",1,1,220,2,0,0,0,0,80000,-93.615431,42.033644,"Mid-Range",11.289781913656,1950
"RM",50,5500,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1.5Fin",5,7,"Gable","Wd Sdng","None",3,"BrkTil",3,3,1,2,234,5,692,0,3,1,926,0,390,1,1,0,3,1,3,6,7,0,0,"Detchd",1,2,484,2,0,0,0,0,130000,-93.608954,42.03128,"Mid-Range",11.7752897294377,2001
"RM",50,6900,1,"Reg","Lvl","Corner",1,"Norm","1Fam","1.5Fin",6,7,"Gable","MetalSd","None",3,"PConc",4,3,1,1,0,1,0,827,4,1,827,424,0,0,1,0,3,1,2,6,7,0,0,"Detchd",1,1,240,0,0,0,0,0,119000,-93.6090761,42.0303113,"Mid-Range",11.6868787720937,2000
"RM",69,11851,1,"Reg","Lvl","Inside",1,"Artery","1Fam","1.5Fin",5,7,"Gable","VinylSd","None",3,"BrkTil",3,3,1,4,780,1,0,247,5,1,1027,606,0,0,1,0,3,1,4,7,7,1,4,"Detchd",1,1,240,2,0,100,126,0,129000,-93.610466,42.030383,"Mid-Range",11.7675676833438,2009
